20210502181900	0.3412583333333334
20210502181920	0.2537159420289856
20210502181940	0.4076652777777779
20210502182000	0.2821030303030303
20210502182620	0.2820951219512195
20210502182740	0.23496190476190476
20210502182800	0.22759333333333334
20210502182840	0.21546000000000004
20210502182900	0.3251214285714287
20210502184640	0.11263529411764706
20210502184700	0.27461358024691357
20210502184720	0.26329491525423726
20210502184740	0.24451698113207548
20210502184800	0.2653013888888889
20210502184820	0.3544632352941177
20210502184840	0.30261206896551723
20210502184900	0.24252941176470588
20210502184920	0.3256927710843374
20210502184940	0.3207962962962964
20210502185000	0.27687230769230775
20210502185020	0.28611807228915676
20210502185040	0.2040784615384616
20210502185100	0.3049433962264151
20210502185120	0.3409685714285715
20210502185140	0.28618055555555566
20210502185200	0.32092096774193546
20210502195640	0.24285000000000004
20210502195700	0.32464062500000007
20210502195720	0.2515338028169015
20210502195740	0.2544716417910448
20210502201320	0.24180175438596488
20210502201340	0.30353857142857144
20210502202700	0.25942063492063494
20210502202730	0.24061428571428572
20210502202800	0.21875595238095233
20210502202830	0.3470701298701298
20210502202900	0.22914098360655735
20210502202930	0.298947619047619
20210502205000	0.2265375
20210502205030	0.3512284090909092
20210502205100	0.2358441860465117
20210502205130	0.23953012048192776
