20210505010600	0.1336142857142857
20210505010630	0.3470619047619048
20210505010700	0.3090605633802817
20210505010730	0.28729863013698637
20210505010800	0.22948873239436615
20210505010830	0.22019428571428576
20210505010900	0.19929891304347827
20210505010930	0.23072051282051279
20210505011000	0.23405270270270281
20210505011030	0.11924354838709678
20210505011100	0.2711453488372093
20210505011130	0.2973623188405798
20210505011200	0.27347386363636367
20210505011230	0.3030038461538462
20210505011300	0.2305780487804878
20210505011330	0.29979142857142865
20210505011400	0.3364209302325582
20210505011430	0.24044933333333338
20210505011500	0.2687901639344262
20210505011530	0.27632696629213493
20210505011600	0.18070985915492963
20210505011630	0.26629885057471253
20210505011700	0.21233333333333332
20210505011730	0.2175876543209876
20210505011800	0.23575733333333332
20210505011830	0.28754823529411755
20210505011900	0.2660840909090909
